		D0052A	D0053A	D0057A	D0058A	D0063A	D0064A	D0068A	D0069A	D0073A	D0074A	D0078A	D0079A	D0085A	D0086A	D0089A	D0090A	D0095A	D0096A	D0100A	D0101A	D0105A	D0107A	D0110A	D0111A	D0116A	D0117A	D0121A	D0122A	D0127A	D0128A	D0132A	D0133A	D0137A	D0138A	D0142A	D0143A	D0147A	D0148A	D0152A	D0153A	D0158A	D0159A	D0163A	D0164A	D0167A	D0173A	D0174A	D0177A	D0182A	D0187A	D0192A	D0198A	D0203A	D0208A	D0213A	D0270A	D0271A	D0275A	D0276A	D1030A	D1031A
Actinobacteriota	S6C755-Lasker2018	0.028587023	0.031223884	8.31E-05	9.07E-05	0.024657417	0.03642189	4.23E-05	4.38E-05	0.03816146	0.036424376	1.07E-06	0	0.037649356	0.037207	2.52E-05	5.02E-05	0.044054333	0.04535758	6.18E-05	5.09E-05	0.031679556	0.037989058	7.13E-06	2.28E-05	0.012500287	0.013393606	0.000168368	8.08E-05	0.028985495	0.02699266	4.19E-05	2.39E-05	0.0333048	0.031061303	0.000113755	8.69E-05	0.025567682	0.0262138	0.00073798	0.000587513	0.00682923	0.007712655	0.000155031	9.00E-05	0.023161855	0	1.91E-06	0.021807924	5.73E-05	0.025551273	0.000653928	0.04099545	0.000409774	0.031841524	1.65E-05	0.01498728	0.01454461	0.001002672	0.000798609	1.57E-05	4.77E-05
Proteobacteria	S6C78-Lasker2021	2.49E-05	1.51E-05	9.31E-05	8.24E-05	2.10E-05	2.06E-05	9.24E-05	7.49E-05	6.36E-06	3.43E-06	7.96E-05	0.000107909	6.48E-06	1.09E-05	0.000174275	0.000200943	1.78E-05	9.84E-06	6.87E-05	9.57E-05	5.42E-06	1.84E-06	0.000200543	0.000225518	4.76E-05	6.29E-05	0.00016492	0.000210159	0.000112031	0.00011566	0.003359551	0.001554102	0.000103813	0.001224517	0.13552965	0.15105903	0.001368197	0.001571073	0.076384455	0.06894691	0.056640185	0.066102676	0.1973185	0.16217075	5.14E-05	8.41E-05	0.000111273	0.000209669	0.10512672	0.000231795	0.000497289	2.59E-05	0.001090946	4.01E-05	0.0075557	0.00023639	0.001069322	0.004164372	0.00351937	0.000216256	0.000235097
Bacteroidota	S6C824-Lasker2021	5.73E-05	9.49E-05	0.005274167	0.002635575	0.000197107	0.000321844	0.023534484	0.013398315	2.85E-05	9.34E-05	0.000339199	0.000435034	8.29E-06	2.49E-05	0.013016835	0.013978902	1.63E-05	2.10E-05	0.007316442	0.010387342	3.63E-05	1.24E-05	0.013068319	0.013821151	0.002152639	0.002420377	0.013272155	0.01283794	0.001582849	0.001436907	0.14616112	0.11474442	0.000824434	0.001198952	0.16329913	0.15788634	0.001823306	0.00164619	0.021709744	0.02012584	0.07836181	0.08622894	0.03567706	0.023424108	0.000489596	0.007670852	0.011896803	0.000428592	0.014936908	0.020219706	0.054914553	0.000248838	0.15612188	0.000132643	0.0793621	0.006588322	0.039996613	0.122516185	0.111430585	0.015425826	0.014601581
Proteobacteria	S70C145-Lasker2021	0.000473679	0.000564568	0.007899295	0.008570127	0.000769125	0.000790005	0.000184233	0.000147818	1.30E-05	1.19E-05	0.000209173	0.000243778	1.77E-05	1.37E-05	0.001909675	0.002044396	2.50E-05	1.14E-05	0.00054775	0.000985879	1.00E-05	7.31E-06	0.001424962	0.001545848	0.001700021	0.00182269	0.002313528	0.002047363	0.006666828	0.006678051	0.008179653	0.003145419	0.003028521	0.003525476	0.0333282	0.036103956	0.003308147	0.002725549	0.006446554	0.005870123	0.040951315	0.045862596	0.045212228	0.021120753	0.004793879	0.000276138	0.000390193	0.003486795	0.016751608	0.000717926	0.001564149	0.000461885	0.00278086	2.81E-05	0.016665393	0.010780856	0.01114267	0.001949596	0.001836086	0.002236898	0.001913595
Proteobacteria	S70C156-Lasker2021	8.89E-05	0.000114575	0.00344922	0.003734314	0.000119552	0.000151269	0.001205594	0.001146814	1.01E-05	1.05E-05	0.00018599	0.000159158	1.30E-05	4.83E-06	0.002069281	0.002014952	1.25E-05	1.12E-05	0.001512805	0.001818636	2.47E-06	1.58E-05	0.000819622	0.001048791	0.000425868	0.000546845	0.002255156	0.002121938	0.000435428	0.000407638	0.004153409	0.002213999	0.000150209	0.000226232	0.009453185	0.01054313	0.000579	0.000404222	0.005011317	0.004865679	0.007135966	0.008128728	0.012298718	0.010421617	0.000552919	0.00037932	0.000492912	0.000529854	0.007552919	0.000937228	0.001463998	2.56E-05	0.002240069	1.78E-05	0.009150029	0.002350802	0.002934201	0.002796022	0.002636873	0.001919437	0.002172201
Bacteroidota	S70C171-Flyer2018	0.000631333	0.000895194	0.016627347	0.012257139	0.004456146	0.00480105	0.07835747	0.0626074	7.20E-05	0.000144431	0.001509254	0.001388682	0.000106471	0.000148951	0.059670154	0.06467403	0.000134492	0.000128249	0.06991948	0.11731201	6.53E-05	4.08E-05	0.018704161	0.020686403	0.019620417	0.020862833	0.030079655	0.031320605	0.026812488	0.025076447	0.1747883	0.12331059	0.010381724	0.011666856	0.239584	0.24296	0.011961699	0.010170115	0.085470885	0.08030747	0.13285238	0.16502284	0.13606773	0.13390669	0.013647276	0.025225203	0.03720243	0.010425087	0.08546997	0.08094841	0.15536587	0.001088129	0.14717543	0.000148134	0.15887956	0.055881236	0.08462412	0.43929958	0.35761485	0.057423443	0.065032035
Thermoplasmatota	S70C92-Lasker2021	0.006628666	0.007909482	0.9539737	0.87156516	0.02135616	0.022399416	0.10057983	0.015061935	0.00016054	0.000156534	0.001163523	0.001290109	0.000482465	0.000687774	0.28184173	0.30633095	0.000585607	0.000472978	0.08793706	0.16965005	0.000382921	7.30E-05	0.036114004	0.032263935	0.20844217	0.22641286	0.16327749	0.13838968	0.17278977	0.1632539	0.67022246	0.26362133	0.080812015	0.08488519	0.4263183	0.4207181	0.05790048	0.045395162	0.017699132	0.010954929	0.78461844	0.8939923	0.48637426	0.2087606	0.06072524	0.019585894	0.022121035	0.044493604	0.2287933	0.03251171	0.05994364	0.007377601	0.07593815	0.0015961	1.0824237	0.23636293	0.27099213	0.020753585	0.019580336	0.38174924	0.3293595
None	S71C144-Lasker2021	7.37E-05	0.000113449	0.04870911	0.04670338	0.00066204	0.000679851	0.002262194	0.000644117	1.91E-05	2.75E-05	0.008253515	0.009717349	6.18E-05	0.000103337	0.03127967	0.03697145	3.91E-05	2.99E-05	0.003289929	0.006809795	0.000214491	6.54E-05	0.06576984	0.067938216	0.00069067	0.000910798	0.01682888	0.01687732	0.002584465	0.002310552	0.002206295	0.000600467	0.000650179	0.001450191	0.040938776	0.054511078	0.00184962	0.0019449	0.007777652	0.005557886	0.015416522	0.01804955	0.10042792	0.040981136	0.000244614	7.46E-05	9.23E-05	0.000371574	0.028603802	0.00010711	0.000175535	0.00015895	0.001040559	4.26E-05	0.022424554	0.00168813	0.004858144	0.001777632	0.001995539	0.039935995	0.033396784
Proteobacteria	S71C145-Lasker2021	0.000400266	0.000581237	0.006989474	0.007827622	0.000657309	0.000644789	0.000220902	0.000123701	7.73E-06	8.35E-06	0.000164702	0.000196071	2.08E-05	1.74E-05	0.001511168	0.001690698	8.79E-06	2.67E-05	0.000455179	0.000759537	1.63E-05	1.15E-06	0.001291972	0.001276273	0.001594444	0.001773073	0.001967354	0.001755018	0.006029786	0.005926662	0.007448813	0.002964655	0.002841242	0.003270739	0.028588774	0.03054461	0.002887946	0.002393276	0.005453579	0.005186795	0.035224743	0.039872184	0.03859262	0.01834737	0.004127768	0.00021997	0.000271005	0.003162733	0.014326596	0.000569724	0.001163144	0.000416048	0.002233622	1.64E-05	0.014182251	0.009654162	0.009812399	0.001425455	0.00144187	0.002012838	0.001836969
Proteobacteria	S71C156-Lasker2021	3.53E-05	3.75E-05	0.001891322	0.002129772	5.66E-05	6.63E-05	0.000255125	0.000227312	0	1.48E-06	0.000105481	0.000112451	4.07E-06	1.28E-05	0.000639079	0.000650529	7.48E-06	6.27E-06	0.000193689	0.00031027	5.11E-06	1.16E-05	0.000197412	0.000216834	0.000308862	0.000353313	0.000573582	0.000461415	0.000225365	0.000259384	0.002109841	0.001027913	8.20E-05	0.000143895	0.007162992	0.008325725	0.000357785	0.000291162	0.003567988	0.003742191	0.005245921	0.006084035	0.010616836	0.008205133	0.000383988	5.11E-05	8.23E-05	0.000339204	0.006164513	0.000339409	0.000608423	2.17E-05	0.001543058	4.52E-06	0.005772054	0.001622904	0.001931544	0.001688055	0.001699037	0.000754011	0.000659937
Proteobacteria	S71C1588-Lasker2021	0.000101115	0.000110309	0.001251525	0.001174556	0.000131555	0.000116359	2.37E-05	1.84E-05	0	3.68E-06	6.78E-06	7.98E-06	2.68E-06	1.27E-06	0.000241866	0.000238073	2.23E-06	3.09E-06	5.17E-05	9.34E-05	1.10E-06	1.46E-06	0.000218464	0.000147598	0.000228518	0.00034359	0.000248354	0.000353872	0.001397362	0.001606459	0.002437285	0.000929211	0.000717361	0.000954778	0.031126667	0.036111135	0.00121811	0.001053632	0.007220973	0.007205311	0.026732322	0.03163159	0.053500865	0.028479379	0.001217308	7.89E-05	0.00011856	0.0009527	0.024618419	0.000161909	0.000259079	8.61E-05	0.001276551	1.06E-05	0.007925977	0.003002397	0.00371836	0.001000188	0.000828682	0.000293288	0.000244832
None	S71C31-Lasker2021	8.72E-05	0.000125928	0.041258447	0.04323692	0.000206208	0.000212373	0.000397971	0.000212236	0.000215502	6.99E-05	0.02324328	0.024859468	7.97E-05	9.23E-05	0.02020501	0.020505743	4.93E-05	5.30E-05	0.003261843	0.005391005	0.000203336	0.000102368	0.06901039	0.07233979	0.000952935	0.001069852	0.01844839	0.01951418	0.00098267	0.000968532	0.001828229	0.000996339	0.000264651	0.00042103	0.013713444	0.016852748	0.000777958	0.00070438	0.002140089	0.001501762	0.005669496	0.005850949	0.029574864	0.016809812	0.000499215	0.000348871	0.000500687	0.000322644	0.018755924	0.000178647	0.000335839	9.12E-05	0.000542924	4.36E-05	0.014223957	0.001220323	0.00182958	0.000660956	0.000686663	0.024744634	0.021208946
Proteobacteria	S72C195-Lasker2021	0.001341732	0.001571491	5.61E-05	3.25E-05	0.08488734	0.08176773	2.38E-05	3.12E-07	0.001339902	0.001435837	3.34E-06	3.25E-06	0.015564859	0.016129615	3.96E-05	4.24E-05	0.01780712	0.020341644	1.05E-05	1.61E-05	0.002052791	0.001986399	4.90E-05	2.98E-05	0.00226781	0.002663601	6.12E-05	3.67E-05	0.038689252	0.04007219	3.09E-05	1.22E-05	0.041710082	0.04390437	0.00011259	0.000127222	0.023676662	0.024118075	2.39E-05	1.55E-05	0.002510089	0.001788409	9.94E-05	4.28E-05	0.011832357	2.22E-06	4.29E-06	0.06060423	5.28E-05	0.000996484	2.47E-05	0.020151861	2.82E-05	0.022726486	5.79E-05	0.062074274	0.04919116	0.000118593	8.12E-05	6.07E-05	4.50E-05
Proteobacteria	S72C275-Lasker2021	0.00274344	0.003241583	6.02E-05	7.60E-05	0.019428506	0.01900512	4.12E-05	6.49E-05	0.000695283	0.000666891	2.79E-05	2.78E-05	0.002926149	0.002962039	0.000244025	0.000305515	0.003583224	0.003537791	0.000107105	0.000159691	0.000397518	0.000501855	7.62E-05	0.000138194	0.002864738	0.003321964	0.000230743	0.000148735	0.082496196	0.08369494	0.00029089	0.000208297	0.14136353	0.14647692	0.000969281	0.000882537	0.15902118	0.16212499	0.004092307	0.003300297	0.08315622	0.08444307	0.001378173	0.000632057	0.19037874	4.16E-05	5.07E-05	0.23565704	0.000398713	0.07572093	0.002160529	0.09113516	0.000823566	0.15511744	0.000260365	0.13766675	0.118754074	0.006041839	0.004312445	0.000275963	0.00024144
Proteobacteria	S72C284-Lasker2021	0.001621019	0.001990708	9.77E-06	1.03E-05	0.10362061	0.10315321	1.98E-05	2.69E-05	0.002191001	0.001940438	3.33E-05	2.92E-05	0.003750487	0.003889812	2.99E-05	4.24E-05	0.003734896	0.003945699	2.26E-05	3.19E-05	0.000990313	0.001205579	1.89E-05	1.04E-05	0.002904339	0.00337006	4.28E-05	1.62E-05	0.045940895	0.0439812	1.80E-05	2.01E-05	0.04777043	0.049813394	8.17E-05	8.06E-05	0.029498616	0.029095251	0.000286802	0.000228457	0.007759848	0.007276938	0.000168568	8.64E-05	0.017104996	4.80E-06	7.93E-06	0.08398872	8.16E-05	0.002212353	5.74E-05	0.018679412	6.73E-05	0.013309346	2.76E-05	0.14429602	0.1111043	0.000324815	0.00025843	2.61E-05	2.68E-05
Proteobacteria	S72C297-Lasker2021	0.000953606	0.000816527	0.00013655	0.000135711	0.000149315	0.000107669	0.000456126	0.000584791	2.81E-05	2.97E-05	2.89E-05	4.38E-05	3.02E-05	5.35E-05	0.000221295	0.000238125	0.000120851	8.06E-05	0.000230977	0.000241695	8.68E-06	5.25E-06	6.91E-05	6.92E-05	0.000265497	0.000238511	0.000184391	0.000145012	0.000934199	0.000738503	0.027754644	0.024272673	0.000750594	0.000655465	0.02269276	0.017242273	0.000634548	0.000545743	0.026415778	0.029636763	0.005873487	0.008495725	0.005094691	0.007020132	0.000748399	0.12924805	0.16595547	0.000792696	0.013027623	0.07403627	0.24756676	0.000909394	0.06370808	0.000639045	0.017262025	0.007245445	0.007758644	0.04010667	0.036094684	0.000139464	0.000203229
Thermoplasmatota	S72C644-Lasker2021	0.013784111	0.013874977	1.55E-05	3.33E-05	0.01410791	0.013254508	2.44E-06	0	0.008508288	0.008942038	0	0	0.020335287	0.019900288	0	0	0.023666793	0.024965651	0	0	0.011180154	0.011133061	4.57E-06	1.04E-05	0.006896035	0.007880866	1.32E-05	3.41E-06	0.01920092	0.018886544	0	0	0.025016775	0.025151532	1.32E-05	8.17E-06	0.021137865	0.018486485	5.23E-06	6.83E-06	0.00591797	0.006270674	3.50E-05	5.69E-06	0.016115492	0	0	0.019779382	0	0.001102779	5.41E-05	0.027406337	1.11E-05	0.06823363	1.54E-05	0.01025657	0.010133646	6.02E-06	2.54E-06	0	8.49E-06
Proteobacteria	S73C184-Lasker2021	0.009653707	0.011609607	0.002520611	0.002335263	0.04112736	0.041127656	0.000345266	0.00022196	0.014481671	0.012535781	0.000342773	0.000406124	0.009715449	0.01010862	0.004685623	0.004735246	0.009221414	0.010024039	0.000940088	0.001686548	0.001747606	0.001766853	0.001590418	0.001541453	0.05016219	0.05605876	0.007013969	0.005925573	0.04576591	0.044513285	0.006835951	0.002826926	0.028206073	0.030202286	0.033574887	0.0320863	0.025416898	0.021635078	0.011238399	0.009327452	0.108628854	0.11870536	0.0325446	0.016343374	0.03238148	0.001206735	0.001678183	0.039240915	0.013639201	0.002876069	0.005028023	0.010675352	0.005955769	0.001705089	0.007359641	0.08369758	0.07794031	0.004666759	0.00399975	0.005523411	0.005215545
Proteobacteria	S73C40-Lasker2021	0.00096608	0.001028047	0.00046113	0.000323216	0.00941796	0.009578661	0.04102812	0.04638807	0.003076471	0.00251266	0.000118085	9.19E-05	0.005025043	0.004890164	0.013731524	0.011463353	0.0066439	0.00661967	0.031280644	0.03477391	0.000810131	0.00102381	0.00294149	0.002996104	0.039242595	0.040320944	0.015188188	0.014837524	0.002500972	0.002247036	0.012628095	0.009066022	0.002306165	0.002127274	0.010468524	0.007554334	0.000664189	0.000594371	0.011069761	0.012366582	0.001717035	0.002538857	0.004622165	0.007915581	0.000487751	0.038978606	0.050584283	0.00061034	0.00647873	0.044880062	0.07984701	0.001912974	0.07150952	0.000254481	0.016283305	0.002809573	0.003814927	0.048771817	0.048896022	0.007502073	0.010199994
Proteobacteria	S73C465-Lasker2021	0.028132113	0.03152641	0.000304406	0.000313814	0.055563565	0.057573974	4.92E-05	2.87E-05	0.01384081	0.013567812	7.44E-05	4.83E-05	0.028011693	0.028775658	0.000279353	0.000401652	0.02724362	0.030066483	8.24E-05	0.000153982	0.009829678	0.010464837	0.000238148	0.000318512	0.023322254	0.026062354	0.00053271	0.000187886	0.05305109	0.05468341	3.22E-05	1.58E-05	0.0669739	0.06963909	0.000364597	0.000334679	0.06592015	0.0657817	0.001093103	0.000781004	0.029379653	0.026890513	0.000830147	0.000399164	0.07367528	0	0	0.079082	0.000195003	0.010393937	0.000470751	0.062352426	0.000337661	0.08670026	0.000106052	0.058784712	0.053882193	0.001333393	0.000941663	0.000280599	0.000394675
Thermoplasmatota	S73C644-Lasker2021	0.019434527	0.019609395	5.33E-05	6.17E-05	0.018057134	0.016933408	3.71E-06	0	0.011610207	0.011989528	3.01E-06	0	0.023739196	0.024320649	1.90E-06	2.11E-05	0.028341131	0.0295997	2.97E-06	0	0.01295228	0.01231106	2.64E-05	2.45E-05	0.009201395	0.010460557	4.79E-05	1.84E-05	0.024505058	0.023079043	0	4.40E-06	0.030641614	0.030823635	2.74E-05	1.97E-05	0.026455563	0.025035022	2.25E-05	3.59E-05	0.007672368	0.008550747	4.65E-05	1.73E-05	0.021129519	0	0	0.024854712	0	0.001624285	8.15E-05	0.035343565	3.08E-05	0.07462594	2.43E-05	0.01247339	0.013443096	2.58E-05	2.22E-05	4.86E-06	2.56E-05
Bacteroidota	S73C702-Lasker2021	0.34718376	0.389635	0.001914398	0.001411614	0.59994346	0.6534822	0.00292102	0.002454269	0.29197955	0.27926168	0.000147976	0.000260604	0.4238644	0.42034528	0.002101131	0.003356126	0.4590931	0.46762684	0.00167816	0.001875477	0.13450833	0.17471066	0.001023284	0.000743632	0.32772604	0.35272005	0.008879616	0.003762991	0.51681715	0.51729965	0.000751246	0.00066379	0.52426416	0.48413172	0.004284897	0.003717046	0.45216167	0.46132684	0.026383912	0.02132645	0.2008466	0.19564499	0.005914107	0.005000311	0.56143045	0.000244767	0.000241016	0.60355	0.002388337	0.67479944	0.038953006	0.47125977	0.011616609	0.31988552	0.000655028	0.5045103	0.4473448	0.04195168	0.033435673	0.001654796	0.003349737
Bacteroidota	S74C16-Lasker2021	0.000136372	0.000116572	0.00339052	0.002999418	0.000162299	0.000186517	0.006776659	0.004816016	0	4.75E-06	9.29E-07	7.90E-06	8.34E-06	6.77E-06	0.000186923	0.000268018	1.65E-05	1.39E-05	0.000191814	0.000221889	8.00E-06	8.98E-07	0.000262367	0.00020669	0.000479311	0.000482514	0.000278992	0.000199918	0.000825558	0.000829731	0.017987052	0.01456247	0.000431024	0.000605478	0.071277075	0.07025526	0.001259039	0.000951052	0.060243573	0.06949005	0.02025492	0.027151741	0.057765245	0.07118757	0.000792226	0.001882	0.002127612	0.000649103	0.07212768	0.005387276	0.009293296	9.44E-05	0.010305055	2.64E-05	0.006894053	0.002514545	0.002924723	0.012578261	0.013626386	0.000135998	0.000256083
Proteobacteria	S74C217-Lasker2021	0.004385496	0.005574361	0.021325609	0.021741772	0.003989758	0.004217022	0.000564236	0.000249404	0.000391894	0.00039097	0.001475542	0.001703241	0.00018221	0.000254422	0.00407519	0.00409743	0.000160806	0.000166235	0.000912778	0.001427117	7.53E-05	2.47E-05	0.004326107	0.003843153	0.005864417	0.006509905	0.004949237	0.004081874	0.00358299	0.003743545	0.003696927	0.002011861	0.001418037	0.001762378	0.02626728	0.029674644	0.003583812	0.002465718	0.002807634	0.002065574	0.02740439	0.028882066	0.05459702	0.03197936	0.005611801	4.97E-05	9.55E-05	0.003355576	0.026140634	0.000279884	0.000474955	0.000610822	0.001152244	1.88E-05	0.005711203	0.016236147	0.014832185	0.001425342	0.0013947	0.005020132	0.004489446
Proteobacteria	S74C294-Lasker2021	0.000885583	0.00100427	0.079241976	0.09561726	0.001583162	0.001640599	0.00093688	0.000524358	8.64E-05	8.53E-05	0.009579045	0.01060799	6.76E-05	8.04E-05	0.010309869	0.011345435	5.97E-05	5.07E-05	0.002578547	0.004410646	4.21E-05	3.52E-05	0.010756812	0.011218883	0.003155171	0.003156322	0.007663319	0.007998234	0.00080221	0.000813364	0.01198873	0.005154612	0.000366319	0.00048136	0.010004866	0.010819758	0.000577006	0.000400286	0.000413665	0.000339914	0.007598246	0.008160252	0.007661472	0.003886991	0.000748791	0.000312197	0.000255638	0.000384687	0.003843664	0.000943161	0.001900996	0.00017204	0.004436411	2.96E-05	0.02410736	0.002079165	0.003351021	0.002724822	0.002445167	0.013306806	0.011866303
Proteobacteria	S74C408-Lasker2021	0.01892839	0.024234973	1.1506034	1.1604	0.02422547	0.025121724	0.049521327	0.02966794	0.002430362	0.002528579	0.084926605	0.086336434	0.001684928	0.001683768	0.2762874	0.28848442	0.001261155	0.001318957	0.08716076	0.14468025	0.000643726	0.000190626	0.21978351	0.2305265	0.06939045	0.07860914	0.18850683	0.17850141	0.029160682	0.031664457	0.15578839	0.11801621	0.011973768	0.014668575	0.21396202	0.22636768	0.018645015	0.016623424	0.033246554	0.026934555	0.16505562	0.15959024	0.3666223	0.29846126	0.032362934	0.003378605	0.003909733	0.019302914	0.20696548	0.012515858	0.02295386	0.003596223	0.044936497	0.000394055	0.3265215	0.08715183	0.08418601	0.025978794	0.020365281	0.33939135	0.30617356
Thermoplasmatota	S74C541-Lasker2021	0.001654402	0.001720247	0.2220044	0.19555259	0.001312807	0.001494313	0.014492582	0.002215701	9.72E-05	0.000103203	0.0009797	0.001108174	0.000203734	0.000319064	0.09613306	0.1012795	0.00031056	0.000246528	0.03261859	0.060798287	0.000263986	6.99E-05	0.01680342	0.014523978	0.05814528	0.06280395	0.06605893	0.056132518	0.012099799	0.012229337	0.107852615	0.05076498	0.005547361	0.005945742	0.06341004	0.058924638	0.007284766	0.004897148	0.002904684	0.001847188	0.12693371	0.13855122	0.070523776	0.031005349	0.006715864	0.002794402	0.002911358	0.004656133	0.032244768	0.005722078	0.010224866	0.000686216	0.010690534	0.000682784	0.36631787	0.028167354	0.033360515	0.00321278	0.002913868	0.1290909	0.11185556
Bacteroidota	S74C700-Lasker2021	0.000104902	0.000105942	0.018501405	0.018654492	0.00032191	0.000399305	0.006453675	0.004769909	1.48E-05	1.77E-05	0.000518703	0.000424238	4.89E-05	3.55E-05	0.028870841	0.03220482	5.54E-05	4.23E-05	0.032700934	0.0523483	4.55E-05	4.59E-06	0.026020763	0.02822383	0.003717586	0.003883102	0.015909204	0.01637374	0.002753395	0.002670413	0.07623425	0.05758613	0.001275636	0.001299125	0.021342393	0.021746716	0.00109382	0.000858422	0.005956309	0.005528064	0.01110858	0.014525085	0.010460028	0.010075585	0.001326571	0.007055817	0.010638479	0.000885826	0.006469865	0.009097194	0.01749981	0.000110025	0.012956594	0.000101747	0.084427945	0.004402177	0.005623031	0.02215112	0.01716554	0.030110884	0.032858394
Proteobacteria	S75C156-Lasker2021	8.75E-05	9.39E-05	0.003518861	0.00407219	0.000103122	0.000120362	0.001245266	0.001464677	2.94E-05	2.60E-05	9.80E-05	0.000109434	9.62E-06	1.79E-05	0.001479474	0.001470628	1.54E-05	1.49E-05	0.00082433	0.00125964	4.21E-06	2.34E-06	0.000545705	0.000619074	0.0004215	0.000503168	0.001404766	0.001370079	0.000470015	0.000487939	0.004070935	0.002311258	0.000229034	0.00025631	0.009316809	0.010423678	0.000611288	0.000466419	0.004852276	0.004729923	0.007309366	0.008257811	0.011787394	0.010180985	0.000669009	0.000254569	0.000361552	0.000505591	0.00747964	0.000839367	0.001305419	5.41E-05	0.002290708	2.22E-05	0.009559359	0.002514991	0.002949016	0.002504455	0.00231025	0.001270178	0.001561414
None	S76C13-Lasker2021	0.001777068	0.002154289	0.000398138	0.000335259	0.011249569	0.010827437	1.95E-05	1.71E-05	0.001085116	0.001084029	1.68E-06	3.86E-06	0.001817311	0.001874003	0.00021705	0.000237041	0.002229961	0.002225148	9.86E-06	3.46E-05	0.000357172	0.000343085	0.000293416	0.0001665	0.015078362	0.01649976	0.001681448	0.001143051	0.020698845	0.020378519	7.36E-06	8.66E-06	0.016791046	0.017444985	0.000671457	0.000639263	0.011978972	0.011807635	0.000677111	0.000549422	0.01655875	0.018938886	0.000951378	0.000490551	0.022879789	2.09E-05	3.25E-05	0.015737202	0.000230036	0.001453685	0.001402516	0.004180831	0.000201154	0.008905438	0.000907814	0.01901402	0.018273769	0.000280408	0.000272514	0.00015604	0.000316429
