		zr2760_10_	zr2760_12_	zr2760_16_	zr2760_17_	zr2760_18_	zr2760_20_	zr2760_21_	zr2760_23_	zr2760_24_	zr2760_25_	zr2760_26_	zr2760_27_	zr2760_28_	zr2760_29_	zr2760_30_	zr2760_31_	zr2760_32_	zr2760_33_	zr2760_35_	zr2760_36_	zr2760_37_	zr2760_38_	zr2760_39_	zr2760_40_	zr2760_41_	zr2760_42_	zr2760_43_	zr2760_44_	zr2760_45_	zr2760_46_	zr2760_47_	zr2760_48_	zr2760_49_	zr2760_50_	zr2760_51_	zr2760_52_	zr2760_53_	zr2760_54_	zr2760_55_	zr2760_56_	zr2760_57_	zr2760_58_	zr2760_59_	zr2760_60_	zr2760_61_	zr2760_62_	zr2760_63_	zr2760_64_	zr2760_65_	zr2760_66_	zr2760_67_	zr2760_68_	zr2760_69_	zr2760_70_	zr2760_71_	zr2760_73_	zr2760_74_	zr2760_75_	zr2760_76_	zr2760_77_	zr2760_78_	zr2760_79_
Thermoplasmatota	S85C582-Lasker2021	0.00016216	0.000124004	0.007037691	0.000209296	0.00419652	0.000279353	0.000314654	0.000283911	0.000275226	0.000231117	0.00161259	0.000486557	0.003342808	0.000365126	0.000175957	0.003800219	0.005560434	0.003554938	0.004119018	0.002670865	0.003162574	0.004093073	0.003848993	0.00622658	0.002139735	0.003072768	0.06262748	0.003302496	0.002641717	0.002733614	0.003826874	0.005034671	0.003429322	0.004439574	0.004691743	0.005164443	0.003638953	0.004051505	0.00401571	0.003159458	0.004747217	0.002350813	0.003290717	0.004208194	0.050322745	0.002339467	0.007535934	0.00430602	0.007198715	0.011167102	0.00617674	0.005467294	0.00455759	0.012450532	0.012396489	0.065299645	0.008608783	0.006907632	0.00751343	0.008929221	0.009153364	0.003392652
Bacteroidota	S85C86-Lasker2021	0.00052064	0.000360168	0.00641075	0.0005803	0.007972847	0.000600788	0.000747323	0.000631143	0.000634072	0.000543877	0.003438401	0.001273574	0.005322097	0.001075649	0.000594031	0.008710755	0.007815801	0.013968956	0.005619706	0.003699427	0.010951867	0.008690666	0.011866719	0.005998694	0.007675514	0.005571579	0.13841698	0.017688124	0.001457089	0.001234064	0.006880171	0.008162919	0.009563547	0.009016018	0.010748649	0.012783675	0.00853976	0.005390184	0.008500407	0.007863109	0.007881707	0.003596814	0.01228138	0.009133644	0.09945702	0.012451371	0.00914697	0.008912682	0.004429026	0.006827858	0.010193677	0.010433513	0.00640165	0.097545944	0.007435861	0.11128494	0.08342012	0.006949766	0.00465188	0.0748504	0.07800828	0.007856268
Bacteroidota	S8C1022-Lasker2018	0.000478119	0.000585053	0.001558126	0.000417703	0.003584177	0.000702572	0.000268024	0.00068833	0.000627314	0.000484998	0.003884862	0.000622144	0.001872701	0.000713287	0.000756652	0.003122341	0.00203964	0.004326976	0.003244432	0.001596829	0.004000267	0.003265562	0.00362483	0.002299574	0.004875579	0.00243258	0.050270576	0.004306741	0.000482955	0.000496434	0.002410188	0.002938808	0.003350489	0.003369333	0.003959933	0.006688786	0.003620577	0.002564783	0.00244967	0.00438805	0.002157077	0.00238814	0.003590405	0.002405887	0.022214863	0.004592005	0.002176368	0.003748271	0.0019779	0.002408734	0.002232324	0.002568778	0.0016691	0.015043302	0.003658204	0.01490706	0.004427745	0.001945462	0.001303771	0.006152795	0.00514188	0.003338698
Bacteroidota	S8C1354-Lasker2018	0.000149249	0.000131943	0.006456434	0.000242317	0.013698507	0.000382988	0.000432796	0.000428671	0.000412245	0.000218082	0.000404471	0.000255407	0.008196184	0.00034496	0.000139842	0.011966068	0.010674147	0.017303243	0.010201769	0.005369196	0.015779069	0.011655774	0.016050044	0.008302519	0.014442549	0.007127651	0.016262101	0.021547602	0.003933726	0.00373939	0.010431265	0.011393673	0.013110036	0.012974446	0.015306965	0.01218418	0.012497314	0.010430494	0.010099013	0.01494213	0.008527443	0.007384504	0.017229041	0.010000659	0.009996802	0.020403309	0.007605953	0.010683218	0.007872313	0.008201846	0.009823359	0.014086156	0.008094966	0.015462442	0.007467691	0.013842681	0.008721259	0.006748319	0.005661794	0.009421079	0.007854416	0.011235896
Bacteroidota	S8C1393-Lasker2018	0.002376333	0.002008219	0.007188547	0.002155697	0.017604575	0.002569156	0.002785944	0.002370166	0.003675039	0.001939197	0.0115764	0.003271001	0.004716745	0.004279327	0.002853905	0.013959906	0.012818906	0.011021108	0.014060046	0.004500967	0.025030993	0.019568505	0.009130482	0.010215246	0.013966232	0.00645439	0.103013985	0.009673988	0.004857989	0.004918763	0.007077349	0.01441124	0.013339318	0.016271774	0.009036663	0.035000883	0.018732594	0.007325361	0.008938069	0.01977274	0.008573701	0.006734678	0.017866606	0.009284536	0.12574896	0.019085128	0.009197922	0.01959094	0.010862453	0.020792587	0.007782577	0.02718819	0.011576825	0.26455185	0.023525322	0.15416467	0.3200437	0.013402417	0.012838878	0.47060654	0.41927004	0.02479849
Bacteroidota	S8C1996-Lasker2018	0.016694052	0.018893633	0.004587106	0.025290715	0.009086472	0.015055915	0.01543397	0.03050844	0.017229592	0.03204209	0.021884281	0.023124581	0.007359752	0.024143932	0.018453127	0.009264956	0.006233202	0.01308164	0.006847787	0.011778726	0.010270111	0.008490748	0.013467706	0.006516133	0.011023531	0.012143375	0.038832664	0.013400737	0.005292859	0.004695507	0.006623141	0.007685791	0.008324963	0.008639646	0.013892297	0.006113384	0.009577541	0.007541245	0.008511464	0.010249838	0.009077001	0.01902887	0.006859481	0.01093781	0.015504063	0.009823469	0.006749954	0.006669636	0.005453545	0.004689883	0.008395834	0.008779161	0.00531525	0.018339917	0.00211309	0.012932435	0.000692003	0.004390359	0.003572913	0.005477217	0.000819317	0.00631781
Bacteroidota	S8C2235-Lasker2018	0.000153328	6.04E-05	2.96E-05	5.94E-05	0.000178542	3.17E-05	0.00024903	6.03E-05	5.53E-05	7.50E-05	0.000148136	7.85E-05	2.48E-05	0.000321714	0.000132257	3.19E-05	5.08E-05	5.09E-05	6.06E-05	1.60E-05	0.000156053	0.000254636	2.84E-05	2.91E-05	7.56E-05	5.86E-05	0.000535108	8.16E-05	8.94E-05	0.000126121	1.18E-05	8.33E-05	0.00010334	9.69E-05	6.85E-05	0.000282569	8.95E-05	0.000116162	3.93E-05	6.69E-05	1.80E-05	6.90E-05	5.57E-05	4.55E-05	0.002642651	8.76E-05	0.000131071	0.000123564	3.37E-05	5.48E-05	4.57E-05	7.99E-05	0.000108316	0.022287903	0.000184805	0.002427037	0.049909193	0.000147251	0.00020868	0.06480823	0.070720814	0.001097079
Proteobacteria	S8C45-Lasker2018	0.000851898	0.000708874	0.000963209	0.000566849	0.001622957	0.000593461	0.000421922	0.000648548	0.000613397	0.000771528	0.000507943	0.00072159	0.000678907	0.000568742	0.000663932	0.001932271	0.001360806	0.002220455	0.00136053	0.000511744	0.001566411	0.001792088	0.00179685	0.001093211	0.001840376	0.000659962	0.006456451	0.002144167	0.000948798	0.000880773	0.00098767	0.001731323	0.001912367	0.002450598	0.001731779	0.001652458	0.002266148	0.000798785	0.001642399	0.00205671	0.001487769	0.000769034	0.001936453	0.001492875	0.004092681	0.002372263	0.001265276	0.001717045	0.000813861	0.001321173	0.001457981	0.001993918	0.000986613	0.00826469	0.000938408	0.005446239	0.00378082	0.000809274	0.000837445	0.013686632	0.006005501	0.001836331
Proteobacteria	S8C46-Lasker2018	0.000522216	0.000364452	0.000731352	0.000327084	0.00181828	0.000465622	0.000166715	0.000409096	0.00050863	0.000290452	0.001619774	0.000367091	0.001171593	0.000560828	0.000435916	0.001873993	0.001100858	0.002216542	0.001418759	0.001047744	0.001568623	0.001707573	0.001737852	0.001064327	0.002441248	0.001464491	0.007585172	0.00192079	0.000359144	0.000332518	0.001241784	0.001488734	0.001433328	0.002128035	0.001957241	0.004924941	0.002255386	0.001108669	0.001399379	0.001983475	0.001314108	0.002181179	0.002136308	0.001583454	0.006116238	0.001881649	0.00102769	0.001821852	0.00092729	0.000978302	0.001231175	0.001380431	0.001197269	0.011520065	0.003255326	0.006268012	0.005359639	0.001267599	0.00092895	0.017649595	0.008826623	0.001843721
Proteobacteria	S8C681-Lasker2018	0.00958427	0.008719673	0.000636607	0.007117884	0.001271593	0.008528138	0.003858154	0.008146135	0.007813424	0.007689858	0.004515169	0.007792057	0.000789328	0.005908255	0.007876054	0.001366955	0.000859931	0.001690589	0.001084325	0.000950438	0.001249451	0.001500387	0.001392296	0.00085982	0.001661546	0.001066543	0.010014834	0.002114809	0.004024254	0.003694048	0.001056751	0.00126163	0.001512874	0.001648783	0.001414875	0.001751649	0.001572495	0.001033405	0.00114495	0.001424102	0.001034111	0.00125766	0.001305246	0.001328203	0.006391504	0.001589006	0.000991634	0.001464363	0.000621026	0.000651248	0.001347065	0.001486272	0.000891086	0.017409656	0.000826971	0.01287512	0.006060554	0.000993249	0.000513829	0.02542441	0.009848139	0.001606049
Actinobacteriota	S8C810-Lasker2018	0.003071223	0.00203774	0.010947314	0.001882945	0.030976016	0.002662338	0.001466706	0.002500011	0.001950636	0.002087936	0.003920372	0.002082062	0.010860755	0.00397086	0.002120941	0.041154783	0.015050542	0.047839675	0.031585265	0.010244688	0.034537073	0.03341757	0.035544958	0.011666955	0.03324788	0.013311577	0.028301423	0.034286764	0.008208248	0.007811743	0.012207702	0.03621148	0.044154905	0.05720239	0.043671858	0.03001504	0.03637384	0.013643811	0.0214961	0.031463068	0.016748913	0.016170954	0.021429975	0.01916378	0.039653543	0.028655106	0.014489666	0.026265329	0.011064566	0.013102799	0.021907484	0.026626322	0.012830098	0.043205783	0.011708421	0.047828816	0.015744105	0.010009984	0.010879264	0.025128614	0.018693017	0.03601695
Proteobacteria	S9C156-Lasker2021	5.82E-05	2.92E-05	0.000519342	3.20E-05	0.000559848	6.77E-05	4.87E-05	3.39E-05	8.57E-05	2.29E-05	0.000306499	0.000108576	0.000522388	0.000106976	8.23E-05	0.000674407	0.000535337	0.000809252	0.000605552	0.00037904	0.000654518	0.000694939	0.000643855	0.000442857	0.000857114	0.000555988	0.005395599	0.000654501	0.000363289	0.000190048	0.000656164	0.000637742	0.000806406	0.001065857	0.000632773	0.000989206	0.000567833	0.000509878	0.000501728	0.000794432	0.00061137	0.000590513	0.000747828	0.00051809	0.005705704	0.000664721	0.000689951	0.000703422	0.000505529	0.000706257	0.000687892	0.000898448	0.00043253	0.00718952	0.001226539	0.006492873	0.008465655	0.00063329	0.000496223	0.006060132	0.00949095	0.000773741
Actinobacteriota	S9C2177-Lasker2018	0.026089637	0.028081663	0.008774587	0.022574104	0.01797399	0.02752433	0.011674827	0.026834607	0.020468261	0.022396984	0.026263868	0.020557135	0.016350055	0.021454342	0.022473592	0.019765286	0.010034515	0.014228306	0.013096793	0.024460303	0.018476257	0.019831903	0.015032088	0.010356516	0.023950055	0.021095797	0.00712899	0.015711498	0.012344564	0.013474786	0.01447536	0.017957926	0.01614488	0.023222858	0.015795853	0.017429812	0.019852212	0.014316299	0.013624634	0.022355007	0.012226526	0.033686593	0.018729065	0.01287725	0.014114054	0.023266261	0.009866319	0.012991362	0.009375403	0.007575771	0.006425052	0.009778936	0.011144127	0.01004204	0.006040382	0.001922887	0.000813607	0.009226801	0.004657243	0.001462384	0.000902616	0.016963972
Actinobacteriota	S9C483-Lasker2018	0.08425659	0.05800247	0.040961467	0.039027154	0.07581249	0.0903134	0.05241062	0.05016663	0.08766727	0.057023525	0.10430776	0.092344336	0.067838416	0.1006219	0.098054886	0.07988192	0.05218182	0.057221342	0.059898373	0.09123169	0.07630575	0.06850782	0.057538938	0.053734705	0.077298775	0.08892522	0.03354278	0.04796044	0.065412015	0.062905826	0.06757775	0.06286384	0.07018591	0.084782176	0.057651978	0.05541266	0.06344301	0.06899921	0.07206128	0.06956078	0.06132642	0.12727109	0.043443173	0.07018557	0.03469816	0.057279114	0.045203373	0.05333055	0.046377428	0.033511247	0.033656545	0.051919747	0.052595448	0.04652932	0.02674162	0.006711498	0.002536892	0.042794164	0.023667427	0.008037317	0.00300511	0.05454378
Verrucomicrobiota	S9C83-Lasker2018	0.019888004	0.018155603	0.001161044	0.018162	0.001937706	0.01760598	0.014932714	0.017688697	0.015530181	0.018325683	0.017919844	0.017648747	0.001921287	0.021147897	0.016191868	0.002619539	0.001466471	0.001698361	0.001526256	0.002897244	0.002100327	0.002001975	0.001753515	0.001293906	0.003044177	0.00255481	0.00216901	0.001940995	0.001488926	0.001608923	0.00164985	0.001857946	0.001877997	0.002878526	0.001855178	0.002395913	0.002731005	0.002005733	0.001962621	0.002438843	0.001821254	0.00512051	0.002407886	0.002212613	0.002737908	0.002876235	0.001131458	0.001838684	0.001205847	0.000816387	0.000888567	0.001535703	0.001295841	0.003620264	0.000733005	0.00034953	0.000324325	0.001339054	0.000725477	0.000637616	0.000311368	0.002586104
Thermoplasmatota	S9C952-Lasker2018	0.072532825	0.07123366	0.20920959	0.052853115	0.17537992	0.09092425	0.032796603	0.07237786	0.070959345	0.053756025	0.13628978	0.06536807	0.2455038	0.08707329	0.07568616	0.1598186	0.19736211	0.12398865	0.12512778	0.3085656	0.114987396	0.16054916	0.13084951	0.18470731	0.10370086	0.23489659	0.03413993	0.089154266	0.17880362	0.20384538	0.21516259	0.19326374	0.1368371	0.21050003	0.15874307	0.11930376	0.17659529	0.20771444	0.19451748	0.1510221	0.18764806	0.28013614	0.16798614	0.16164622	0.061869442	0.16131766	0.18725628	0.14400226	0.1880011	0.14268342	0.11093863	0.09693241	0.16771737	0.020837758	0.08840074	0.008202065	0.003513846	0.13321285	0.10193592	0.004958634	0.002652965	0.13255064
Proteobacteria	vae-1294-Lasker2019	0.25500646	0.26009956	0.041317675	0.15648115	0.048861895	0.29661605	0.08332017	0.23710832	0.22659224	0.18376856	0.20625918	0.1957531	0.0457691	0.24215947	0.24736474	0.06235032	0.049996402	0.058987286	0.039542057	0.04959957	0.054793276	0.060499053	0.056069355	0.044967785	0.051424578	0.052841853	0.23905852	0.06470692	0.064714625	0.07214299	0.04888081	0.057925366	0.054575257	0.06386913	0.058637865	0.05871906	0.059695683	0.048524287	0.049595192	0.056373153	0.047396723	0.054380033	0.04885802	0.043477487	0.27939263	0.058443446	0.04984276	0.04118815	0.040738855	0.042075045	0.04420233	0.04950902	0.043333605	0.17453723	0.04949687	0.24487548	0.1980588	0.04237033	0.029221188	0.13067527	0.19594331	0.051233392
Thermoplasmatota	vae-1606-Lasker2019	0.001507783	0.000920274	0.050724458	0.00114032	0.03880866	0.00255799	0.001886068	0.001707025	0.002030571	0.000935116	0.011108801	0.002677894	0.030218432	0.002509842	0.001420153	0.030730912	0.04434169	0.0268505	0.033839844	0.024724009	0.027364237	0.031519134	0.024968613	0.05028613	0.016693223	0.025125843	0.23831898	0.023480456	0.030744528	0.037817795	0.034020647	0.03311563	0.028023435	0.033438016	0.030458014	0.033140246	0.02765256	0.03877926	0.0312233	0.029285401	0.031642955	0.020245388	0.025921315	0.029144498	0.12943032	0.021540655	0.04889056	0.027109811	0.05959414	0.0825311	0.038658347	0.039244644	0.033603817	0.051261183	0.08709179	0.26307178	0.048545245	0.043175183	0.046300218	0.044351343	0.05566267	0.022702832
Thermoplasmatota	vae-2453-Lasker2019	0.000120624	6.42E-05	0.010081367	8.83E-05	0.007188219	0.000218363	0.000289846	0.00019665	0.000197953	9.16E-05	0.000509693	0.000135797	0.00488364	0.000248869	9.27E-05	0.005349896	0.008660037	0.004861011	0.006398594	0.003414235	0.00439726	0.005822668	0.004173967	0.01012327	0.003186887	0.003479603	0.011084892	0.005421729	0.015351489	0.018476175	0.006637872	0.006040589	0.004973711	0.006716261	0.005276912	0.003686287	0.005431114	0.008828007	0.006000783	0.005802217	0.005791975	0.00141443	0.003968033	0.005158652	0.005420199	0.003811959	0.009344085	0.003349706	0.013780161	0.014707625	0.008745565	0.007918135	0.007096448	0.002161756	0.008545147	0.010876468	0.001448979	0.005616152	0.007195722	0.001549076	0.001773718	0.003900667
Verrucomicrobiota	vae-254-Lasker2019	0.000314026	0.000194288	0.000312284	0.00022967	0.000338778	0.000158187	0.000262949	0.000196442	0.000301434	0.000234624	0.000366715	0.000269616	0.000175933	0.000279647	0.000120275	0.000346004	0.000412921	0.000362608	0.000413136	0.00013408	0.000368687	0.000316817	0.000248418	0.000369681	0.000352868	0.000238596	0.014096525	0.000277631	0.000331823	0.000355582	0.000227961	0.000364792	0.000330414	0.000405831	0.000361514	0.000279973	0.000455458	0.000227077	0.000252905	0.000338514	0.000253499	0.000146991	0.000313519	0.000197535	0.008064977	0.000299529	0.000396838	0.000301181	0.000310256	0.000527231	0.000272053	0.000294489	0.000248178	0.002257868	0.000165597	0.009125598	0.00250204	0.000309112	0.00034856	0.00130541	0.002329683	0.000265205
Verrucomicrobiota	vae-260-Lasker2019	0.000156646	7.78E-05	0.000155659	5.81E-05	0.00022764	1.86E-05	0.000119223	2.50E-05	0.000106958	0.00010967	0.000195159	0.000157962	5.65E-06	0.000177471	2.87E-05	4.30E-05	0.000169838	0.00018196	0.000114297	1.88E-05	0.0001655	6.89E-05	7.60E-05	0.000186292	9.01E-05	3.92E-05	0.01009334	5.41E-05	0.000114731	2.80E-05	1.89E-05	0.000132122	0.0001191	9.55E-05	0.000106351	8.76E-05	0.00013454	2.16E-05	1.91E-05	9.71E-05	7.85E-05	5.03E-05	0.000145648	6.55E-05	0.005920103	7.50E-05	0.000158193	0.000156097	7.86E-05	0.000188401	0.000166427	6.00E-05	2.13E-05	0.001635612	5.71E-05	0.006157488	0.001337766	0.000114836	9.75E-05	0.001169932	0.001045098	0.000117475
None	vae-285-Lasker2019	0.000632054	0.000393846	0.004816348	0.000551877	0.001406082	0.000816898	0.000672384	0.000532066	0.000878264	0.000600762	0.002052014	0.000629261	0.002095411	0.001045633	0.000801799	0.001360987	0.004397329	0.000994256	0.001311081	0.001375924	0.001187709	0.001383703	0.001457943	0.003622053	0.000819245	0.001253826	0.004007858	0.000675814	0.001724142	0.001529166	0.002465308	0.002399996	0.001939464	0.001364354	0.001480927	0.004584095	0.001156981	0.001861172	0.002784892	0.001009632	0.002827529	0.000883475	0.001724309	0.002400457	0.001916765	0.000585689	0.003299267	0.003099328	0.003551386	0.00555661	0.003036763	0.003607511	0.003379047	0.002406516	0.013393339	0.001928971	0.002832489	0.007426206	0.006316535	0.003300504	0.00245011	0.002114233
Bacteroidota	vae-296-Lasker2019	0.000201147	0.000136235	0.000488159	0.000342713	0.000646174	0.000146371	0.000251384	0.000100915	0.000471643	0.00029323	0.000294435	0.000286671	0.000172194	0.000305903	0.000181134	0.000542727	0.000682023	0.00099519	0.000662564	0.000258925	0.00068625	0.000526598	0.000592851	0.000761056	0.000588743	0.000317812	0.006696437	0.000506765	0.000453594	0.000435898	0.000272441	0.00056906	0.000466988	0.000493123	0.00052519	0.001724352	0.000466011	0.000354805	0.000441562	0.000662097	0.000388695	0.000298414	0.00054439	0.000441031	0.004060581	0.000611979	0.00031562	0.000986103	0.000321547	0.000505269	0.000551762	0.000683606	0.00031202	0.005224903	0.001184778	0.005523717	0.004406474	0.00077566	0.000440263	0.006763238	0.005891332	0.0005999
Bacteroidota	vae-5284-Lasker2019	0.00015704	8.20E-05	0.002704474	0.000246841	0.00605494	0.000393462	0.000686073	0.000146334	0.000893036	0.000190091	0.000382236	0.000273849	0.001930618	0.000358197	6.55E-05	0.004767198	0.004202093	0.004759249	0.005158896	0.001675582	0.0071191	0.005846756	0.003986904	0.004031204	0.005826626	0.002401995	0.006524392	0.004573349	0.002659306	0.002384635	0.002768365	0.004919534	0.005219481	0.005975114	0.004326602	0.009864434	0.005508862	0.003881016	0.003201933	0.007004225	0.002731851	0.002119005	0.005120364	0.003430502	0.006236116	0.006442769	0.002741158	0.00574278	0.004457348	0.006087998	0.003491636	0.007702403	0.003867406	0.00785282	0.006294145	0.006757011	0.003759328	0.003767447	0.00343289	0.006287682	0.004038783	0.005378599
Actinobacteriota	vae-536-Lasker2019	0.059846655	0.04130841	0.02565492	0.028815594	0.046060205	0.06415845	0.037108008	0.034587808	0.060376063	0.04059579	0.07304933	0.06299119	0.04332703	0.07089953	0.06797678	0.05039537	0.03299452	0.03632024	0.036906403	0.05652058	0.047654465	0.04140684	0.03647451	0.03341721	0.047276318	0.05424284	0.023120264	0.029873895	0.041013315	0.04091648	0.042471908	0.040503483	0.04440891	0.055701025	0.037560765	0.035144746	0.04011308	0.04571055	0.044883437	0.04361432	0.03899089	0.07938877	0.027009415	0.0426587	0.022542868	0.035117652	0.028752767	0.033644423	0.028956242	0.02018284	0.020443685	0.030435892	0.033366434	0.03081879	0.017492566	0.004554244	0.001596651	0.026245467	0.016187018	0.005460967	0.002249563	0.03427897
Proteobacteria	vae-689-Lasker2019	0.00148386	0.001592172	0.000283509	0.000747598	0.00059029	0.00216239	0.000468466	0.001523979	0.001612002	0.000989948	0.006736525	0.001210453	0.000441185	0.001946605	0.001869883	0.000723602	0.000302467	0.000710206	0.000507677	0.000552753	0.000507256	0.000651708	0.000440039	0.000333424	0.000952162	0.000599747	0.012442787	0.000617284	0.000103381	7.11E-05	0.000575259	0.000496696	0.000653832	0.000801204	0.000616578	0.000449708	0.000576785	0.000601134	0.000612047	0.000720718	0.000464021	0.000949283	0.000530626	0.000414125	0.005584755	0.000419319	0.000427005	0.000349013	0.000286997	0.000319537	0.000406305	0.000387003	0.000393344	0.005922255	0.000337625	0.003001271	0.001234213	0.000149551	0.0001298	0.005534086	0.002696893	0.000532369
